,SnapId,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
0,9897,927.5,1963.2,0.0,0,5.0,1.5,4.5,1.5,0.0,0.3,0.1,3.1,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,14,100.1,100.0,100.0,99.52,99.3,100.0,54.55,99.59,36.96,45.1,0.0,0.0,89.96,13.51,7.77,0.0,0,44,D,88,B
1,9898,1017.2,1964.0,0.0,0,2.4,1.3,3.5,1.0,0.0,0.3,0.1,2.5,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,101.2,100.0,100.0,99.35,99.11,100.0,52.63,99.76,39.1,44.67,0.0,0.0,89.88,9.76,3.81,0.0,0,42,D,91,A
2,9899,694.6,1954.8,0.0,0,2.4,1.3,3.4,1.0,0.0,0.3,0.1,2.5,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,101.0,100.0,100.0,99.47,99.2,100.0,64.29,99.57,39.38,45.08,0.0,0.0,89.94,17.24,4.6,0.0,0,42,D,91,A
3,9900,715.7,1979.6,0.0,0,2.4,1.3,3.5,1.0,0.0,0.3,0.1,2.5,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,100.8,100.0,100.0,99.3,99.08,99.99,56.52,99.69,39.28,45.09,2.86,0.0,89.96,11.43,3.18,0.0,0,42,D,91,A
4,9901,677.2,1963.0,0.0,0,5.1,1.4,4.4,1.5,0.0,0.3,0.1,3.1,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,13,99.8,100.0,100.0,99.2,99.37,100.0,83.33,99.54,37.41,44.69,70.76,0.0,89.37,1.69,8.88,0.0,0,44,D,88,B
5,9902,675.2,1959.3,0.0,0,9.2,1.7,4.6,1.4,0.0,0.3,0.1,3.1,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,12,100.1,100.0,100.0,99.98,99.98,100.0,52.94,99.79,37.63,45.2,0.0,0.0,89.96,11.63,7.74,0.0,0,44,D,88,B
6,9903,787.0,1998.5,0.0,0,5.7,1.5,5.3,1.6,0.0,0.3,0.1,3.3,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13,92.3,100.0,100.0,99.74,99.71,100.0,61.54,99.82,33.48,44.09,0.0,0.0,88.17,97.18,4.38,0.0,0,47,D,91,A
7,9904,741.9,2005.1,0.0,0,2.7,1.4,4.5,1.1,0.0,0.3,0.1,2.6,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,98.3,100.0,100.0,99.92,99.9,99.99,50.0,99.84,36.65,43.76,0.0,0.0,87.5,0.57,8.27,100.0,0,42,D,91,A
8,9905,1330.0,2457.8,0.0,0,6.0,1.8,12.4,2.4,0.0,0.4,0.1,4.6,0.5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,92.8,100.0,100.0,99.59,99.68,99.98,57.14,99.71,22.41,36.2,0.0,0.0,71.91,0.13,9.08,100.0,0,51,C,91,A
9,9906,18005.3,4453.4,0.0,0,7.7,3.4,18.2,2.8,0.0,0.5,0.1,5.3,0.7,1.0,0,0.0,0.0,0.01,0.01,0.0,0.0,0,0,11,85.6,100.0,100.0,98.46,98.84,99.98,84.85,99.59,18.68,19.73,30.05,0.0,39.46,66.6,72.37,100.0,0,57,C,89,B
10,9907,3294.8,3848.2,0.0,0,6.1,2.0,22.3,3.4,0.1,1.3,0.1,6.9,0.7,1.1,0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,12,85.2,100.0,100.0,96.1,96.81,99.99,81.82,98.72,13.06,22.92,0.01,0.0,45.74,92.9,13.41,100.0,0,57,C,89,B
